CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
630,74,3,12553.06524906248,2,0,0,147035.1560720568,1,0,1
394,81,1,152290.15461904535,2,0,0,154219.8690430867,1,0,1
576,49,6,12362.948568158725,1,1,0,123443.34017336462,1,0,1
612,59,9,188131.99467932308,2,0,0,119880.93540755055,1,0,1
300,85,0,174291.70142845868,2,0,0,99902.3049496258,1,0,0
314,73,10,96024.50491434202,2,1,0,156296.35669563684,1,0,0
604,81,1,106935.42850847529,3,0,0,120239.5596641652,0,1,1
413,60,10,238617.843484098,2,0,0,39975.46595665312,1,0,1
390,85,4,3414.742635996313,1,1,0,41924.82111264167,0,1,0
377,68,1,146458.87901397792,2,0,1,155264.42501566943,1,0,0
647,86,8,240073.8926909605,3,0,1,152626.332758235,0,1,0
712,66,3,237636.68442009512,2,1,0,102518.6569671651,0,1,0
436,50,8,152010.4985944201,4,1,1,57838.29933312592,1,0,0
439,70,10,99119.79971649549,1,0,0,105855.74849592478,0,1,0
637,82,0,25714.916846417244,2,0,1,129260.70103036654,1,0,0
678,29,0,45183.892991211134,1,0,0,31076.702199640345,1,0,1
533,29,0,176715.072352952,3,1,0,136965.63679057272,0,1,0
486,65,3,4324.861790539636,1,1,0,90423.63941919684,0,1,1
443,82,8,229706.2498660755,4,0,0,90211.31586507749,1,0,1
536,78,7,152862.96223792972,4,1,1,86459.87918353765,0,1,0
385,56,6,11738.132188838683,1,1,0,119939.99229151828,1,0,1
420,79,0,62339.52924982447,3,0,0,57229.99465874493,1,0,0
408,73,2,154492.23674759018,1,1,0,108865.85667852333,0,1,0
450,87,8,9256.329019551931,2,1,0,35732.58121367528,0,1,0
736,30,8,202796.7245090182,2,1,0,135475.42008419754,1,0,0
753,66,4,239179.7373759568,1,1,0,136007.6574424635,1,0,0
620,34,5,249917.30225850365,2,0,0,70544.39396210176,0,1,0
352,63,10,190751.40419413656,2,1,0,43704.52538204577,0,1,0
374,56,5,222774.6224182744,3,0,0,127207.36418066366,1,0,0
562,82,9,158783.94020573146,1,0,0,91127.87352422377,1,0,1
707,64,3,119221.35278080936,2,0,0,150245.7066814958,0,1,0
479,76,0,185415.03587677388,1,0,1,75953.0034314215,1,0,1
446,85,4,58286.9727083007,1,1,0,139396.17400467908,1,0,1
672,63,0,28543.924810843062,2,0,0,33291.97544482985,1,0,1
420,50,0,198081.25379351364,3,0,0,130463.19573934271,1,0,1
631,72,10,249128.56617632593,3,1,0,118172.48393932296,1,0,1
422,43,4,150144.6264052861,4,1,0,98414.79904025748,1,0,1
702,75,4,125461.01645944371,1,1,0,148355.36487526307,1,0,1
599,58,6,138945.10013076797,4,0,0,152461.45452312584,1,0,0
743,61,1,124400.68794005645,3,0,1,150859.07115292258,1,0,0
300,77,5,114972.07310608194,2,1,1,107714.38085613128,1,0,0
342,28,1,246229.28047801528,2,1,0,97521.53865524594,0,1,0
300,45,9,124738.4296933446,3,0,0,64966.36565830127,0,1,0
537,85,4,21086.634663634428,3,1,0,51069.14585222204,1,0,0
395,89,3,199034.33655826148,1,1,0,102422.28642032726,0,1,0
673,67,10,101806.01688605781,4,0,1,49304.57405491105,1,0,0
706,70,9,184780.32189470975,4,1,0,52375.03626341439,0,1,0
451,83,4,150688.03348934575,3,1,0,76376.5896225945,1,0,0
461,83,1,185426.81694052112,1,1,1,54277.11545223884,0,1,1
300,42,7,16118.428829276687,2,1,1,95224.65837952837,1,0,0
625,75,7,8807.063893633995,3,1,0,116287.433134217,1,0,0
696,76,5,98420.8224612967,4,1,0,120727.07493473536,0,1,0
355,44,2,180223.1958337046,1,0,0,99261.1413220197,1,0,0
650,71,3,58157.45699555847,1,0,0,97833.8754360666,0,1,0
345,37,0,112684.18667026874,1,1,0,91725.44673743188,0,1,1
637,47,8,255010.66863297336,4,0,0,61884.47783274282,0,1,0
701,33,9,55867.38417450983,1,1,0,115051.56811631618,0,1,1
665,35,4,220465.30006055455,2,0,0,115413.79458657648,1,0,0
753,72,7,214619.8300509111,4,1,0,63254.6511752655,0,1,1
703,61,2,231751.56817513698,3,0,0,121073.97295354871,1,0,0
540,88,3,237936.8533434847,1,1,0,141540.69306068722,0,1,1
783,59,3,131903.25002351438,4,1,1,107312.22195264208,1,0,0
442,78,7,177302.78363084968,3,1,1,45280.15077535181,0,1,0
399,81,8,160911.63712408056,3,0,1,72543.89213959832,1,0,1
764,69,2,80326.62049504482,2,0,0,42062.43248038479,1,0,0
642,31,6,72744.77240022391,3,0,0,69264.042347677,1,0,1
565,71,8,88808.19207028375,2,1,1,57552.75176059546,0,1,0
325,77,1,56799.01032199996,4,0,0,102101.7526676798,1,0,0
519,66,3,196919.72312812682,2,0,0,85060.78358886052,0,1,0
474,47,2,250788.94579089418,4,1,0,123948.9307471675,0,1,0
779,51,7,225620.65287790037,4,1,0,77195.50160426043,1,0,0
362,51,3,56664.50506297895,1,0,1,50113.68453490909,1,0,0
500,82,8,13498.022385166756,2,1,0,60683.23903907498,1,0,0
482,53,0,196844.41583876553,4,0,1,100951.81459815158,1,0,0
332,52,0,101455.58953624021,1,1,0,88481.12860522314,0,1,0
374,63,3,214399.28020334587,2,1,0,35539.11906322262,0,1,0
424,34,2,202601.30711247757,2,0,0,57292.91504846718,0,1,1
318,37,2,162606.66551974198,3,1,1,68575.74324229558,1,0,0
300,85,9,66388.2269386428,1,1,0,124296.74064422389,1,0,1
505,74,1,27049.299635838226,3,1,1,124955.5038290816,0,1,0
300,39,9,65688.56477459516,4,1,0,120738.38971535006,1,0,0
530,28,9,132537.5207898215,2,1,0,136399.9904598061,1,0,0
486,79,1,254660.3736670193,4,1,0,143604.36372008588,1,0,1
497,77,7,16558.68245209325,1,1,0,39244.07010535832,1,0,1
617,52,0,52018.72021214227,2,1,1,94097.44944303394,1,0,0
744,43,7,163092.65900003054,4,1,0,49364.7069857195,1,0,0
300,32,9,79134.74261342721,2,1,0,76027.81698418662,0,1,1
739,46,2,223211.1178543699,3,1,1,116215.61677458778,0,1,0
743,31,1,36248.41663705471,1,1,1,108215.63393326518,0,1,0
563,33,8,250420.95613182476,1,0,0,46712.750206642064,1,0,1
624,53,4,237217.471794297,1,1,0,128420.60614611387,1,0,1
300,76,4,230757.55456278753,2,1,1,132312.17814398903,1,0,0
583,66,5,44997.950858488184,4,1,1,48093.90418483711,0,1,0
604,83,3,85668.99230568753,4,0,0,110035.67717445416,1,0,1
365,82,6,209065.17898071714,1,0,0,152879.80959904037,1,0,1
300,66,6,210030.097045586,2,0,0,42212.30993098063,1,0,1
348,36,10,183345.6079538544,2,0,0,51398.88025576829,1,0,0
708,72,8,116493.22919877546,2,1,0,129518.19297453888,1,0,1
772,79,5,81013.21037509367,4,1,1,73800.3410318574,0,1,0
654,41,0,250369.06340724905,1,1,0,154224.30890585168,0,1,1
463,75,8,36208.19017096996,4,0,0,111167.19550096976,0,1,0
752,82,9,11376.055850108589,3,1,1,92816.04172274192,1,0,0
697,36,8,2373.9351973638963,2,0,1,73896.25659031284,0,1,0
507,42,4,201506.996504759,3,0,1,61086.21578573834,1,0,0
370,64,6,14743.337951352267,1,0,0,114502.70430566928,1,0,1
303,77,0,140047.3371626971,1,1,0,106963.7650938452,0,1,1
580,80,3,95496.03467749864,4,1,0,76528.66671684488,1,0,0
490,47,9,38196.05141877381,1,1,0,149310.97702464886,0,1,1
779,35,3,192554.82659067283,1,1,0,129034.50638779394,0,1,0
732,59,4,14301.776071422984,4,0,0,63808.75899313203,1,0,1
436,74,5,82782.3980322176,4,1,0,152637.57641303662,0,1,1
511,48,3,146169.71860922367,4,1,0,128220.08189066182,1,0,0
613,84,5,104628.08807262557,4,1,1,146623.9005401303,1,0,1
740,68,9,67378.53165139204,1,0,1,47708.595395796656,1,0,0
680,46,6,240760.2612235722,3,0,1,34289.57895985807,1,0,0
488,56,2,242052.30100965264,4,1,1,94079.3745422445,0,1,0
553,85,8,108184.58029839887,1,1,1,88259.87296992725,1,0,0
547,58,7,102373.54835796918,1,0,0,143074.51409562875,0,1,0
325,81,0,79920.11234654224,1,0,0,52378.90645660304,0,1,1
582,33,1,222496.61015721373,1,1,1,33065.68829891803,0,1,1
723,31,1,147657.97435867516,1,0,1,98802.21364414481,0,1,0
532,70,9,23275.775354638357,4,0,1,53083.59396130461,1,0,0
321,56,8,221863.38281077557,4,0,1,36436.16806104746,0,1,0
512,69,8,139070.43018882017,2,0,0,32886.8392026705,1,0,0
300,30,8,108053.8690675362,2,0,1,48516.37521921628,1,0,0
390,28,0,87844.88534732506,4,0,0,78861.35596620855,1,0,0
300,71,6,25850.91348136567,4,0,1,144915.8826771688,1,0,0
312,82,10,248742.56066422607,4,1,1,128874.69938933132,0,1,0
502,42,2,192723.3145427984,3,0,1,98921.87086440745,1,0,0
714,74,10,34262.166405734984,4,1,0,85944.81949911824,1,0,0
625,48,8,132929.89297505695,1,1,0,89253.8799292538,0,1,1
769,73,7,144449.55142443464,3,1,0,145003.77388719626,1,0,1
339,85,2,43651.076827996505,3,1,1,124202.047012141,1,0,1
424,58,0,111077.59750419902,1,1,1,52361.62688559278,0,1,1
325,34,8,167893.9900180421,1,1,0,152165.1453896218,0,1,0
649,44,9,73842.74867183762,2,0,0,130478.95699684504,0,1,0
320,83,0,86218.32827138658,1,0,0,34440.28966945481,1,0,0
429,46,2,31727.404036902102,4,1,1,95293.4136473873,1,0,0
373,66,5,107442.5675246966,4,1,0,114861.63344603352,1,0,1
630,87,5,151802.89402415662,2,0,0,37928.570412490764,1,0,1
542,30,10,30296.64058182242,3,0,0,75897.82286703409,1,0,0
444,57,9,159843.93329710927,3,1,0,114279.32002435598,1,0,0
477,62,3,103426.23583573122,2,1,1,136091.39766392452,1,0,0
680,85,1,176327.3861416101,4,1,0,157027.92643340392,1,0,1
685,84,9,81857.61363437476,2,0,0,45811.9588814304,1,0,0
710,56,5,147809.80195581706,4,0,1,112212.31065104416,1,0,0
300,77,9,159328.74054754837,4,0,0,146062.6589625337,1,0,0
313,89,4,179531.92377799764,1,1,0,123199.3217510892,1,0,0
414,79,5,196804.1357196978,2,0,0,112211.95182345362,0,1,1
300,81,6,35451.44457397608,2,1,0,57874.85675127809,0,1,0
560,41,10,250963.11297207215,4,1,1,135988.65219763905,1,0,0
534,62,8,219347.80806997808,4,0,0,103123.87980527946,0,1,0
530,55,6,146202.88347564047,1,0,0,44484.10990247062,1,0,0
413,85,3,231493.30640237307,4,0,1,151628.2264250712,0,1,1
473,57,9,99432.57167499482,4,1,0,158490.79584985663,0,1,0
395,53,4,8914.503417594704,3,0,0,99897.42028133279,0,1,0
300,34,5,189028.1590256652,2,1,1,130942.28222946016,0,1,0
300,66,8,245269.4788323936,1,0,1,105830.6517681707,0,1,0
720,58,4,42082.2125295786,1,1,0,84886.74668995164,1,0,1
300,32,4,167407.22622424725,4,0,1,83184.04438325649,1,0,0
676,62,6,211490.64576960244,2,1,0,155360.85885748564,1,0,1
470,77,1,235317.43342590152,3,0,1,77942.24453621457,1,0,0
783,74,2,71897.21736994837,1,1,1,93759.0443288202,1,0,1
616,79,1,33470.79044003021,4,0,1,62303.802162506094,1,0,0
799,41,9,64441.029607743054,2,0,1,62926.66707787798,1,0,0
365,88,9,150207.62666497525,3,0,1,76309.52240383913,1,0,0
488,63,1,238869.3466888382,2,0,1,150221.09271347214,0,1,0
584,54,2,151459.31091161162,1,1,0,81549.94689449543,0,1,1
690,51,5,239101.5382173591,4,0,0,101797.6361373908,0,1,1
397,67,4,200209.62615971692,4,1,0,100947.95065678448,0,1,0
300,56,10,155581.2606836304,1,0,1,105809.66349556496,1,0,0
537,80,4,5667.612408465697,1,0,0,136605.64638053984,0,1,0
637,72,1,86599.69964779673,2,0,1,147156.1830250009,1,0,0
300,49,1,14939.484878475627,1,0,0,57137.09275825998,1,0,1
766,35,0,83783.01107124737,2,1,1,141858.14665666845,1,0,0
527,42,2,16206.709521194609,4,1,0,101201.92654996784,1,0,1
549,76,10,43632.123977016236,3,0,0,150181.03881031554,0,1,1
384,32,6,106778.33822302632,4,1,0,149100.35474637634,1,0,1
396,79,10,133870.03381257498,4,1,0,80626.327838926,0,1,1
739,31,4,56456.83895614227,3,0,1,114743.97629781322,1,0,0
727,38,6,190470.11860707714,3,0,1,143283.45438566117,1,0,0
408,45,8,153494.80168542516,3,1,1,80012.15349150504,1,0,0
633,69,5,179857.73799845224,4,1,0,35697.29843035088,1,0,0
412,76,1,190519.07708428748,1,0,1,76775.02000138756,1,0,0
690,57,0,188999.28803106613,4,0,1,77502.54113893589,0,1,0
438,42,0,243420.81431118178,1,0,0,134876.92811093145,0,1,0
664,33,9,61677.28681781343,2,0,0,70251.05239215189,1,0,1
588,82,8,70240.46620012974,4,0,0,146217.88058582385,1,0,1
430,80,5,24492.277680559167,3,0,0,101323.39993308508,1,0,0
537,43,5,154072.4529320868,4,0,1,106200.04381138046,0,1,0
436,74,3,102748.23198584502,4,0,0,134910.98123192287,1,0,0
387,67,1,129011.70897361833,3,0,1,47494.779981715736,1,0,0
379,36,9,44153.57900567635,2,0,0,32332.410760583065,1,0,1
443,70,2,168755.6651485596,2,1,0,37359.90781350951,1,0,0
565,86,2,160945.03376625731,2,1,0,33986.25945141673,1,0,1
393,61,7,68843.95100232509,2,1,0,120986.33439059983,0,1,1
300,54,5,121008.33951077925,4,0,1,61846.24131480804,1,0,0
551,40,6,232518.24390789276,4,1,0,141464.87410795223,0,1,0
672,63,8,201109.74892470764,3,0,0,144773.75223860992,0,1,0
494,54,0,59005.40795846624,1,0,0,76291.30650565066,1,0,0
356,36,1,228502.26164989691,3,0,0,55327.296318641136,1,0,0
337,32,8,17501.373089601144,2,1,1,94845.55671947947,1,0,0
378,78,4,107621.4271744072,1,0,1,136055.0881109443,1,0,0
590,49,3,20830.739159722976,3,0,1,119035.95659005524,1,0,0
300,58,0,240295.69048848702,2,1,0,33346.49333019838,0,1,0
576,30,8,10582.634873211271,1,0,1,30929.571863814406,1,0,0
659,57,10,39322.476988057126,1,1,0,44794.45865703851,0,1,1
555,48,8,237910.38539750333,2,1,1,73780.59479178168,1,0,0
474,62,3,151360.9876741636,1,0,1,99794.68731983526,0,1,0
597,33,8,206748.87352502914,3,1,0,136286.0426401587,1,0,0
570,55,9,4265.757668066727,3,1,1,48563.05906154662,1,0,0
430,59,0,108964.71834438248,3,0,0,49822.27217151517,0,1,1
635,69,4,255961.06387131294,1,0,1,142271.95143626406,0,1,0
357,64,0,150752.95716784053,1,0,0,150123.24016691465,0,1,0
780,89,3,220917.52503597888,2,0,0,101667.6222802348,0,1,1
659,52,4,250525.46399318846,2,1,1,132036.03840334417,0,1,0
545,59,10,178110.53234582572,1,0,1,74547.24532976048,1,0,1
420,62,2,85183.920040227,3,1,0,153014.6945374699,1,0,0
580,49,1,80237.8029104948,1,0,1,147634.45875854505,1,0,0
742,51,5,18532.126047881673,4,1,0,140448.6429229905,1,0,0
444,66,10,111220.74652158588,3,0,1,31687.60659148769,1,0,0
300,81,2,238001.24806168894,4,1,0,98028.7509648964,1,0,1
444,57,9,124296.230914435,2,0,0,33466.034291502685,1,0,0
739,77,0,236858.676632963,1,1,1,118067.92199969022,1,0,0
431,59,10,212456.90263934212,4,0,0,53847.67193814947,1,0,0
565,58,4,255888.64945538613,1,1,0,113132.39492523907,0,1,1
300,50,1,246400.7732919364,4,0,1,42734.61724789642,1,0,0
345,67,1,183685.64995377732,1,0,1,128360.09944948286,1,0,0
630,60,3,226516.49458775346,3,0,0,124438.23866910816,0,1,0
693,52,3,194500.2024244177,2,0,1,30599.284853842702,1,0,0
547,63,3,182882.57380697664,3,0,0,132966.91204646323,0,1,0
610,51,6,186045.49025342858,2,1,0,51292.35215539014,0,1,0
623,58,0,187471.35559307016,3,1,1,44207.717849013905,0,1,0
552,85,7,98648.94308400262,2,1,1,95032.13679724908,1,0,0
670,66,9,110126.22817367189,3,0,0,106711.85842753142,1,0,0
495,73,8,76458.50138499151,1,0,0,43403.75521189732,1,0,1
486,40,9,38547.74967454566,3,1,0,69617.31455126799,0,1,0
783,37,5,119195.28408689002,4,0,0,83013.33729450774,1,0,1
434,50,3,233986.8152107935,4,1,1,152670.08236604516,1,0,0
717,45,5,169328.8237206355,1,0,0,62671.89351644088,0,1,0
612,59,9,14606.893526708913,1,1,0,63863.44592581988,1,0,1
532,60,6,210911.98558680955,1,1,1,115721.37953104424,0,1,0
585,63,5,243204.3970765501,4,1,0,124529.82406132256,0,1,0
411,55,10,215649.83439656036,3,0,0,31406.8805401514,1,0,1
409,43,0,189160.7676804942,1,1,0,47424.01085305709,1,0,0
723,43,4,39031.30291146359,3,1,1,76499.83468648796,0,1,0
571,45,7,90739.9719856729,2,0,0,112161.43101020103,0,1,0
300,35,7,146974.59097048792,3,0,1,47435.47184278609,0,1,0
673,69,9,19983.802638381283,3,0,0,76403.38500727295,0,1,0
322,43,8,27630.255675304066,4,1,0,40426.33977664754,0,1,0
450,82,3,242906.01972289901,3,0,1,104244.79834172712,0,1,0
771,83,9,182699.71025175575,4,0,0,85427.49290977138,1,0,1
754,38,5,71522.63197333165,2,0,0,132450.5596721982,1,0,0
300,33,6,85113.68053795044,4,0,0,104605.4973146264,1,0,0
309,28,4,99951.61911284404,2,0,0,115683.983858005,1,0,0
570,89,10,19518.5360704664,2,1,1,117250.58042541714,0,1,0
684,88,7,192186.0196657513,1,1,0,106649.11693482136,0,1,0
657,88,2,45976.843143713464,3,0,0,32091.965532769456,1,0,0
635,39,7,209331.20645338463,3,0,1,138167.70655916736,0,1,0
327,84,4,219926.83174200275,1,0,0,149170.9456734276,0,1,1
443,65,0,165992.88613114067,1,1,0,99451.23410418554,0,1,0
534,55,5,200162.28528371744,3,1,0,44580.5784679494,1,0,0
776,72,1,44677.14333837128,1,1,1,115111.2008479704,1,0,0
773,85,6,149744.1354943656,1,0,1,77284.93697974298,1,0,1
405,44,8,175967.82175599414,2,1,1,39526.40969937244,1,0,0
589,28,2,172005.75102211224,1,1,0,141046.92087817803,1,0,1
374,59,9,30495.368187227003,1,1,1,122522.7360633592,0,1,0
529,35,3,89539.4402448099,4,0,0,134627.25997145253,0,1,0
377,81,3,84509.7555854075,3,1,0,133496.47143432664,0,1,0
563,67,3,148856.9868751962,4,1,0,76498.18332058997,0,1,0
581,83,2,198961.65350561583,1,1,0,92687.69134833806,0,1,1
399,70,4,148353.4952042556,1,0,1,60375.07871543511,0,1,0
703,73,8,196255.1340494301,4,1,1,128136.54965609004,0,1,0
300,51,10,25731.575141742112,1,0,1,98115.02561693518,0,1,0
669,37,7,228316.0596254921,2,0,0,114500.72349192484,1,0,0
300,74,9,139520.4380347075,4,1,0,76360.89889487084,1,0,0
455,66,1,9749.651721464947,4,0,0,118293.72900400178,1,0,0
605,66,8,167235.38078583087,3,1,0,117256.61071105386,0,1,0
689,37,9,134510.26871439963,4,1,0,130120.61953559644,1,0,0
345,63,1,57296.08790062689,2,0,1,50206.87398427916,0,1,0
413,52,6,198750.61923895223,1,1,0,111076.88889168129,0,1,1
397,87,4,242727.74531407483,4,1,0,144331.92606007948,0,1,0
779,77,6,83897.69799931151,4,1,1,42240.95888336493,1,0,1
543,86,4,128418.07753225595,3,0,1,154897.0672044779,1,0,0
444,84,5,33325.49966159156,3,0,1,57011.80607099457,0,1,0
729,37,7,241747.9281632522,1,0,1,151751.0255668194,0,1,0
372,46,0,82886.97550100058,4,1,1,142842.58860542643,1,0,0
649,73,10,50644.01776187672,2,1,1,130124.4577052904,0,1,0
701,72,0,124391.45596005842,1,0,0,57226.44475576862,0,1,0
353,42,4,11253.447270306993,2,0,0,58136.94018599883,0,1,0
711,43,0,65737.57611886527,4,1,1,63709.63147381933,1,0,0
645,29,2,17591.011487766817,1,0,0,135359.3362014747,0,1,1
586,56,9,33116.50016849195,3,1,0,54399.60709010212,0,1,0
391,31,8,29160.963225125703,3,0,1,105509.30096346448,0,1,0
566,80,6,226829.1883046689,2,1,0,131078.77568349752,1,0,1
776,77,5,241913.06048900328,1,1,0,89881.909694967,1,0,0
650,56,7,123375.76310283797,2,1,1,139296.98880886805,0,1,0
559,58,7,163908.44284186978,3,0,0,103073.38978014002,1,0,0
744,44,5,180934.4932883796,4,1,0,107366.30070833086,1,0,0
358,37,3,101741.46446673565,3,0,0,117981.83020307924,1,0,0
621,54,3,96254.72143115084,4,1,1,139977.27515266158,1,0,0
455,80,3,175647.9449981541,2,1,1,30602.41933938625,1,0,0
300,68,5,97945.773963762,2,1,1,81032.18626020629,1,0,0
494,42,0,151062.475083046,2,0,0,155188.89717315804,0,1,0
536,87,1,133950.13081097903,4,1,0,42827.32944912998,1,0,0
604,71,5,136359.75623425515,2,0,0,60348.30691029701,1,0,1
725,58,10,215633.30434787727,2,1,0,104221.04022326162,1,0,0
332,48,0,183054.84831366112,1,1,0,141524.36674681303,1,0,0
359,87,8,249777.49004990413,4,0,0,42636.433250344606,1,0,0
439,86,5,205653.9230854107,2,0,0,30523.95279784887,1,0,1
500,85,6,37906.05379597289,2,1,1,119312.84036898272,1,0,0
540,68,0,192005.6587799591,4,0,0,107649.26626295048,1,0,0
450,73,7,173068.3640314552,4,1,0,65237.865504178575,1,0,1
575,72,4,167971.43467295062,3,0,0,154489.93928939808,1,0,0
760,87,4,124993.60280992095,3,1,1,102689.4870471143,1,0,0
658,53,5,16240.619152156472,1,0,1,116243.73198014071,1,0,0
757,65,6,247386.0395526182,2,0,0,79241.68542674123,1,0,1
321,78,6,221500.4206283471,4,0,0,149806.46658437225,0,1,0
496,63,4,126570.08972708309,2,0,0,65889.96249909814,0,1,1
593,79,0,41231.051584010194,3,1,0,127342.37865186372,1,0,0
303,44,10,214362.89104249724,3,0,0,45166.58817069758,1,0,0
777,78,8,111974.61740638831,3,0,1,99912.24943624741,0,1,0
781,30,5,101429.62011165345,4,0,0,105112.64333981238,0,1,0
442,88,8,172999.38030250237,2,1,0,54485.96336953133,1,0,1
307,41,10,197255.60361848943,4,1,0,72090.97658871899,1,0,1
686,76,3,16338.591521319102,2,0,0,53230.635600970345,1,0,0
360,40,1,199564.66828571336,1,1,0,139853.39118269092,1,0,0
378,68,2,190824.53035142334,3,1,0,115434.57779871787,0,1,0
575,54,3,153194.49873573135,3,0,0,88036.43206170795,0,1,0
300,28,9,87988.91773311491,3,1,0,102277.4325585971,0,1,0
300,84,7,42848.55828651525,3,0,1,74725.40156680293,1,0,0
361,44,2,26689.771987804445,4,0,1,85736.11238992118,0,1,0
380,75,7,307.7603668276718,3,1,0,110518.33409681992,1,0,1
437,77,5,53679.645679944144,2,1,0,57492.2181151316,1,0,1
724,61,3,106947.61221299297,2,0,0,47432.51786283135,1,0,0
613,41,6,63347.52616402193,3,0,0,152779.65611298563,1,0,1
453,81,10,80334.55393730257,3,0,0,60791.08054757263,0,1,0
461,82,4,101517.62799385746,4,1,0,94379.17810744359,1,0,1
525,86,4,80148.2002010121,4,1,0,128997.92710905352,0,1,0
322,44,8,188401.47005126998,2,1,0,102290.84314114436,0,1,0
492,30,2,127848.9651828922,2,1,1,112533.70846075556,1,0,0
351,61,9,5025.058415530581,1,0,0,51246.283103246256,0,1,0
420,67,3,58933.74015419889,2,1,1,81340.70189540429,1,0,0
437,52,4,184511.143604978,1,1,1,119730.77795565384,1,0,0
690,88,0,78241.93605456431,3,1,1,57272.21098473396,0,1,0
335,29,6,239236.86064175272,3,0,1,92862.34563824056,0,1,0
725,61,7,185292.65233632937,3,1,0,106602.4675233482,1,0,0
301,53,5,75381.01372870675,2,0,1,132613.26335956738,1,0,0
360,58,8,134266.56000509547,2,1,1,58124.47293919609,1,0,0
300,36,2,173482.14784684416,3,0,0,157151.9514004772,1,0,0
460,57,1,50275.124987644784,4,0,0,155765.42539615004,1,0,0
449,47,4,64008.7416505842,3,0,0,31598.15765002269,1,0,0
300,48,8,131852.17392418667,1,0,1,77837.07790597838,0,1,0
548,56,10,240472.627847476,4,1,1,38819.13713880694,1,0,0
326,86,0,89442.69538297996,4,1,1,71242.05756315205,1,0,0
386,52,0,104553.88530618369,2,1,0,108918.17518167202,1,0,1
300,65,9,49561.25477719353,2,0,0,109135.74861554425,1,0,0
689,85,2,154234.26077100847,1,0,1,42566.28900143612,1,0,0
460,71,9,192439.19428525958,3,0,0,118025.38372820648,0,1,1
684,52,2,114566.98924050132,3,0,0,140024.04705968313,1,0,0
456,36,4,195064.8387115528,2,1,1,112051.38870496016,1,0,0
688,66,3,78677.22807566893,2,1,1,70295.57252516784,1,0,0
300,89,5,183815.94868741036,3,0,0,30324.3575072852,0,1,0
660,71,7,67169.57862431808,4,1,1,114293.10944234162,0,1,0
772,53,7,202968.88086060827,1,0,1,118108.0177335155,1,0,1
676,84,10,215966.8103577945,1,1,0,122137.40454907328,1,0,1
524,64,3,207408.1537735451,1,1,0,35103.872943679395,0,1,0
697,43,0,56022.87752116276,2,0,0,97138.20889703733,1,0,0
618,64,6,180504.85385242407,4,1,1,83746.06426435045,0,1,0
469,39,5,140020.50071785078,1,0,1,129755.2750286226,1,0,0
481,51,4,256369.61739715247,4,1,0,123949.599638288,1,0,0
577,53,3,94009.97345455666,2,0,1,153585.90792848574,0,1,0
692,47,5,200525.35173815058,2,0,0,146676.30304341926,1,0,1
301,36,7,96220.31043490242,3,0,0,102540.88335659949,1,0,0
625,50,5,103182.94328005091,4,1,0,157461.60979174162,0,1,0
512,66,2,28857.967945325323,4,1,0,49527.66519169024,1,0,0
516,56,8,62311.908314809734,4,0,1,30930.62886739453,1,0,0
608,58,2,42765.914508807604,3,0,1,44018.270369144,1,0,0
566,46,3,41392.145871421046,1,1,0,76164.53806235958,0,1,0
573,47,4,2344.2971894825914,1,0,1,128183.71744964078,0,1,0
670,50,10,206383.0000629182,2,0,0,79798.68916005021,1,0,0
300,70,1,121662.11666431701,3,1,0,131478.25580389978,0,1,0
518,54,10,209083.56766979705,4,0,0,126561.93789603784,1,0,0
630,57,9,159263.10639168925,3,0,1,133265.47411631164,0,1,0
367,48,10,216147.79224493247,2,0,1,54345.40058593826,1,0,0
365,71,9,130978.90084173469,1,1,0,97084.35760824867,1,0,1
509,62,1,24450.665496096968,1,1,1,122649.93250475012,1,0,0
324,76,5,160358.54724082456,2,0,1,66942.71147567776,1,0,0
729,34,1,176218.86418831244,3,0,0,138943.4344201494,1,0,0
554,49,9,162891.08375827433,2,1,1,131310.55556139568,1,0,0
300,37,0,208347.44195891076,4,0,1,45583.948607519545,0,1,0
615,50,7,190189.80344161546,4,0,1,58325.43805211708,1,0,0
772,42,9,112484.43679170599,2,0,0,60858.541448480086,1,0,0
597,57,9,212966.9504183633,4,1,1,144201.95221762412,0,1,0
687,61,0,179864.50095709885,4,1,0,54274.4934041422,0,1,0
464,40,9,31295.352013902862,1,1,0,110872.51799702394,0,1,0
678,87,5,140366.95801695314,3,0,0,38438.569193505755,0,1,0
747,31,0,189424.50961978396,1,0,1,101825.69636287673,1,0,1
789,45,7,143854.9324467529,1,1,0,48362.77330155632,1,0,0
616,83,4,246747.44924741544,3,0,1,104814.44423555116,1,0,0
562,50,2,26387.729734280078,1,1,1,77813.44407196608,1,0,0
787,60,4,187803.64014849518,4,0,0,108738.7549015546,0,1,1
303,61,0,214357.21097167014,2,1,0,81277.6189062003,0,1,0
790,61,0,182689.83067534477,2,1,1,141058.37745318742,1,0,0
716,63,3,100252.10131674564,3,1,0,128407.10489884087,0,1,0
413,62,8,100224.88143286477,2,0,0,139811.28722069785,0,1,0
583,44,8,152507.55131950328,2,0,0,58866.78829259013,1,0,0
796,55,0,103245.4894521769,2,1,1,49346.07848427212,1,0,0
597,41,2,229627.57931511605,2,0,0,102453.50688886356,0,1,0
522,61,3,28581.960756557102,1,1,1,143468.31759084263,1,0,0
